CBG,x,y,color,TOWN,COUNTY,Bos_Neighborhood
250259813002,-2.0174987,-6.6537547,#662506,Boston,Suffolk,East Boston
250173324002,-0.85999835,0.13860224,#fdb462,Woburn,Middlesex,
250250701018,12.817724,-0.70623016,#662506,Boston,Suffolk,Chinatown
250214191001,12.709077,5.9214807,#7fc97f,Braintree,Norfolk,
250250606001,13.574804,0.18570283,#662506,Boston,Suffolk,South Boston
250250106001,11.455937,-0.9181892,#662506,Boston,Suffolk,South End
250250203032,12.11183,-2.0618176,#662506,Boston,Suffolk,Downtown
250173336003,-1.7988693,-0.48738024,#fdb462,Woburn,Middlesex,
250250810011,10.314505,-0.029509239,#662506,Boston,Suffolk,Mission Hill
250173682004,4.878461,0.59843093,#fdb462,Waltham,Middlesex,
250173826022,5.2612457,3.8760724,#fdb462,Framingham,Middlesex,
250214101002,8.784964,5.380367,#7fc97f,,,
250250701011,12.653181,-0.49381363,#662506,Boston,Suffolk,South Boston
250250303003,12.251197,-1.9403247,#662506,Boston,Suffolk,Downtown
250092103001,-5.9253078,-1.2973313,#386cb0,Peabody,Essex,
330150590001,-4.4841104,10.996882,#a6cee3,,,
250214024006,9.595682,3.4072857,#7fc97f,,,
250250203011,11.917328,-1.7269642,#662506,Boston,Suffolk,Fenway
330151075001,-3.4408813,12.096618,#a6cee3,,,
250092112002,-6.22557,-1.0701777,#386cb0,Peabody,Essex,
330151004001,-6.448112,9.8591175,#a6cee3,Methuen,Essex,
250250612001,13.496564,0.3598868,#662506,Boston,Suffolk,South Boston
250235301002,13.01318,10.844288,#ef3b2c,,,
250173524002,3.9410756,-3.3594227,#fdb462,Cambridge,Middlesex,
330151003012,-6.3620467,9.850687,#a6cee3,,,
250092114022,-6.059052,-0.99823695,#386cb0,Peabody,Essex,
250173214001,3.2312462,4.600988,#fdb462,Marlborough,Middlesex,
250173836001,5.0713468,3.966494,#fdb462,Framingham,Middlesex,
250214562001,14.776625,7.4230514,#7fc97f,Randolph,Norfolk,
250173424004,-1.2295369,-5.4247026,#fdb462,Boston,Suffolk,Charlestown
330151011002,-5.1230946,10.011717,#a6cee3,Haverhill,Essex,
250173703002,6.4655156,-0.7000257,#fdb462,Boston,Suffolk,Fenway
250173531022,4.3405414,-3.3927076,#fdb462,Boston,Suffolk,Fenway
250214123001,9.694695,4.3583426,#7fc97f,,,
250173501031,2.7041116,-3.8355772,#fdb462,Boston,Suffolk,Charlestown
330150037011,-5.6336226,11.078616,#a6cee3,,,
330150033021,-5.5164714,11.101394,#a6cee3,,,
330151004003,-6.3609934,10.043208,#a6cee3,,,
250235031011,12.663554,9.145638,#ef3b2c,,,
250173184001,0.30171147,3.0030746,#fdb462,,,
250092526021,-6.657006,9.415482,#386cb0,Methuen,Essex,
250173836002,5.1358953,3.9672117,#fdb462,Framingham,Middlesex,
250235105024,15.440629,8.149105,#ef3b2c,Brockton,Plymouth,
330170846001,-4.2055063,12.848562,#fb9a99,,,
250250001001,7.803664,-1.1460316,#662506,Boston,Suffolk,Brighton
250250103002,10.226929,-0.11025813,#662506,Boston,Suffolk,Jamaica Plain
250250702003,12.31924,-0.9875548,#662506,Boston,Suffolk,Chinatown
250092072001,-4.353284,-3.0002823,#386cb0,Lynn,Essex,
330151002001,-6.18714,10.26589,#a6cee3,,,
250250303002,12.25812,-2.0942783,#662506,Boston,Suffolk,Downtown
250235012023,12.543188,7.492948,#ef3b2c,Weymouth,Norfolk,
250092114011,-6.255103,-0.87718755,#386cb0,Peabody,Essex,
250250107021,11.525494,-1.1200371,#662506,Boston,Suffolk,South End
250251604001,-1.1968774,-5.7773933,#662506,Chelsea,Suffolk,
250235451002,14.233604,11.858433,#ef3b2c,,,
250173523002,3.7868135,-3.5330827,#fdb462,Cambridge,Middlesex,
330151071003,-3.3487525,11.962851,#a6cee3,,,
250250701012,12.425896,-1.1884825,#662506,Boston,Suffolk,Chinatown
250173335013,-2.0041804,-0.8559902,#fdb462,Woburn,Middlesex,
250092091005,-3.4721653,-1.5361305,#386cb0,Lynn,Essex,
250173521021,3.5216033,-3.6920042,#fdb462,Boston,Suffolk,Fenway
250173344003,-2.8617282,-0.8529951,#fdb462,,,
250173546004,4.484193,-1.61276,#fdb462,Cambridge,Middlesex,
330150691001,-2.9824736,11.602832,#a6cee3,,,
250173586002,-0.5300523,0.5182869,#fdb462,,,
250235041013,12.651138,9.050435,#ef3b2c,,,
250092682004,-3.47633,9.108552,#386cb0,Newburyport,Essex,
250214172001,12.772585,4.3896923,#7fc97f,Quincy,Norfolk,
250092501001,-7.575374,9.334886,#386cb0,Lawrence,Essex,
250250702001,12.422209,-0.8349907,#662506,Boston,Suffolk,Chinatown
330151064002,-4.182412,11.013109,#a6cee3,,,
330151072003,-3.184081,11.515793,#a6cee3,,,
250214571001,14.948019,7.5268188,#7fc97f,Brockton,Plymouth,
330170815001,-3.4561067,12.412588,#fb9a99,,,
250214135002,9.441991,4.48873,#7fc97f,,,
250173172032,-0.6645072,2.6591573,#fdb462,Lowell,Middlesex,
250235306001,13.011682,10.836275,#ef3b2c,,,
250173151002,-1.6799855,2.1451066,#fdb462,Lowell,Middlesex,
250235452003,14.203105,11.985956,#ef3b2c,,,
250235091011,13.033376,10.679626,#ef3b2c,,,
250173601001,-0.15188144,0.36882254,#fdb462,,,
250173549003,3.0879216,-2.2406662,#fdb462,Cambridge,Middlesex,
330170815002,-3.5117614,12.435497,#fb9a99,,,
250250701013,12.203834,-1.5008665,#662506,Boston,Suffolk,Downtown
250092047013,-5.5592833,-2.3959484,#386cb0,Lynn,Essex,
250250406001,3.4362674,-4.612449,#662506,Boston,Suffolk,Charlestown
330150630022,-3.6199808,9.632091,#a6cee3,,,
250235117022,15.233346,8.602171,#ef3b2c,Brockton,Plymouth,
330150039011,-5.752203,10.949148,#a6cee3,,,
250173413002,-0.7518065,-3.9432008,#fdb462,Malden,Middlesex,
330151074002,-3.3566191,12.01479,#a6cee3,,,
250092084004,-2.4907382,-3.796183,#386cb0,Melrose,Middlesex,
250214431013,8.070891,5.5675583,#7fc97f,Franklin,Norfolk,
250173825001,5.2593427,3.7483475,#fdb462,Framingham,Middlesex,
250173591004,-0.72183335,0.46892396,#fdb462,,,
250173241012,0.5590481,3.1554496,#fdb462,,,
250092171001,-6.9956746,-0.73464745,#386cb0,Beverly,Essex,
250214112001,9.270026,4.7052813,#7fc97f,,,
250173116004,-1.0984523,2.4530265,#fdb462,Lowell,Middlesex,
250214198002,12.594407,6.352502,#7fc97f,Braintree,Norfolk,
250250703001,11.901202,-0.903191,#662506,Boston,Suffolk,South End
250173101003,-1.7511994,2.7662332,#fdb462,Lowell,Middlesex,
250173398021,0.96426207,-3.5852644,#fdb462,Medford,Middlesex,
250214025001,9.624188,3.5073977,#7fc97f,,,
250250303001,12.223811,-2.2913244,#662506,Boston,Suffolk,South Boston Waterfront
250214180031,12.473343,5.226176,#7fc97f,Braintree,Norfolk,
330170802031,-4.0682597,12.055068,#fb9a99,,,
250092083004,-2.6686296,-3.600652,#386cb0,,,
250173515001,3.4260604,-3.7492926,#fdb462,Boston,Suffolk,Charlestown
250173334001,-1.6634946,-0.6253704,#fdb462,Woburn,Middlesex,
330151003021,-6.3867736,9.898992,#a6cee3,,,
330170813001,-3.4555626,12.401929,#fb9a99,,,
250214035001,6.7061677,2.384971,#7fc97f,Newton,Middlesex,
250250907004,12.942454,0.7836343,#662506,Boston,Suffolk,Dorchester
330150630023,-3.6015184,9.472926,#a6cee3,,,
250173311022,-2.151938,0.34103134,#fdb462,Woburn,Middlesex,
250214421021,8.224263,5.555763,#7fc97f,Franklin,Norfolk,
250173536005,4.031474,-2.3263242,#fdb462,Cambridge,Middlesex,
250173336001,-1.5748692,-0.22972977,#fdb462,Woburn,Middlesex,
250250106002,11.496125,-0.82949764,#662506,Boston,Suffolk,South End
250173184002,-0.08042055,2.89517,#fdb462,,,
250214222006,12.634714,7.385194,#7fc97f,Weymouth,Norfolk,
330151003013,-6.202989,10.284022,#a6cee3,,,
250214401005,8.636496,5.4873805,#7fc97f,,,
250250104051,11.0239,-0.4828253,#662506,Boston,Suffolk,Roxbury
250092532011,-6.887237,8.486912,#386cb0,Lawrence,Essex,
250235011024,12.200888,7.5272646,#ef3b2c,Weymouth,Norfolk,
250173322004,-1.1144278,-0.24117447,#fdb462,Woburn,Middlesex,
250214223024,12.463832,7.3270907,#7fc97f,Weymouth,Norfolk,
250173741001,6.831059,1.3250854,#fdb462,Newton,Middlesex,
250250704021,12.136659,-0.56503224,#662506,Boston,Suffolk,South Boston
250251703002,-2.1214192,-5.276193,#662506,Revere,Suffolk,
250173736001,7.8307652,0.7074298,#fdb462,Newton,Middlesex,
250092215002,-7.7617383,0.038331304,#386cb0,Gloucester,Essex,
250092609004,-5.7299213,9.416201,#386cb0,Haverhill,Essex,
250173131011,-0.9434867,3.0530753,#fdb462,,,
250214177013,12.514815,5.081019,#7fc97f,Quincy,Norfolk,
250259812021,13.78321,-0.05188504,#662506,Boston,Suffolk,South Boston
330170844001,-4.1165705,12.857869,#fb9a99,,,
330150034003,-5.457116,11.11853,#a6cee3,,,
250250801001,12.044606,0.6645698,#662506,Boston,Suffolk,Dorchester
250173172033,-0.79971176,2.7645187,#fdb462,Lowell,Middlesex,
250173302002,-2.6965435,0.137145,#fdb462,,,
250173351006,-2.862674,-1.2885518,#fdb462,,,
250173684002,5.191448,0.72825354,#fdb462,Newton,Middlesex,
250173834004,5.2740774,4.0337687,#fdb462,Framingham,Middlesex,
250092541005,-7.1222544,8.470154,#386cb0,Lawrence,Essex,
250173591003,-0.27130178,0.5927503,#fdb462,,,
250250711011,11.7411585,-0.21429391,#662506,Boston,Suffolk,South End
330170830023,-3.4631376,12.454224,#fb9a99,,,
250173101001,-1.6361634,2.515608,#fdb462,Lowell,Middlesex,
250092103002,-5.8595138,-1.149527,#386cb0,Peabody,Essex,
250173222001,3.179619,4.65271,#fdb462,,,
250092111004,-6.067623,-1.4021122,#386cb0,Peabody,Essex,
250173214002,3.0267556,4.485661,#fdb462,Marlborough,Middlesex,
250173302001,-2.7169359,0.25247568,#fdb462,,,
250092213004,-7.855241,-0.032081224,#386cb0,Gloucester,Essex,
250214041001,6.1522756,2.512935,#7fc97f,Newton,Middlesex,
330170814001,-3.4215856,12.346378,#fb9a99,,,
250214412021,8.387707,5.6373644,#7fc97f,Franklin,Norfolk,
250250102034,10.466609,-0.7800909,#662506,Boston,Suffolk,Jamaica Plain
250092683001,-3.3668172,9.007659,#386cb0,Newburyport,Essex,
330150034001,-5.471465,11.05251,#a6cee3,,,
330151071001,-3.2383516,11.872408,#a6cee3,,,
250092671023,-3.5253634,9.242441,#386cb0,Amesbury,Essex,
250173173011,-0.6430468,2.8486118,#fdb462,Lowell,Middlesex,
250235241013,14.35266,9.524417,#ef3b2c,Bridgewater,Plymouth,
330151011001,-4.951931,10.152653,#a6cee3,,,
250092121004,-6.0440187,-0.7459845,#386cb0,,,
250173836004,4.977781,4.0404987,#fdb462,Framingham,Middlesex,
250173398011,0.4966593,-3.7858062,#fdb462,Everett,Middlesex,
250214572001,6.7193046,2.4409778,#7fc97f,,,
250173840011,5.1833777,4.140788,#fdb462,Framingham,Middlesex,
250250712011,11.762562,-0.3362377,#662506,Boston,Suffolk,Roxbury
250173171012,-0.55492693,2.7588909,#fdb462,,,
250214177014,12.571295,5.050337,#7fc97f,Quincy,Norfolk,
250250711012,11.736162,-0.12217936,#662506,Boston,Suffolk,Roxbury
250092084002,-2.6983137,-3.5362146,#386cb0,,,
250173344004,-2.7842474,-0.83511144,#fdb462,,,
250235303001,12.97816,10.779236,#ef3b2c,,,
250214422021,8.133813,5.631819,#7fc97f,Franklin,Norfolk,
250173835022,5.0606904,4.313567,#fdb462,Framingham,Middlesex,
250173165005,-1.0867049,1.1024957,#fdb462,,,
250173852021,5.5057726,4.2558465,#fdb462,Framingham,Middlesex,
250173821005,5.266654,3.4222584,#fdb462,,,
250173161024,-1.1179978,0.97482306,#fdb462,,,
250092532024,-6.934412,8.446565,#386cb0,,,
250092112004,-6.307474,-0.89664924,#386cb0,,,
330170843005,-4.134374,12.755847,#fb9a99,,,
250092542003,-7.0522,8.142234,#386cb0,,,
250173171022,-1.0283718,2.5436637,#fdb462,,,
330170843001,-4.109029,12.755074,#fb9a99,,,
250214421022,8.117961,5.602145,#7fc97f,Franklin,Norfolk,
250214134011,9.292122,4.372383,#7fc97f,,,
250173324001,-1.134224,0.2616633,#fdb462,,,
250173312001,-2.0365024,0.7736434,#fdb462,,,
250235111002,14.982572,8.445802,#ef3b2c,Brockton,Plymouth,
250173822001,5.5718226,3.3854105,#fdb462,,,
250092544031,-2.5493283,0.74553806,#386cb0,,,
250173740002,7.4771132,1.658203,#fdb462,Boston,Suffolk,West Roxbury
250173584001,-0.11353015,-0.07600584,#fdb462,,,
250173311012,-2.379914,0.45791304,#fdb462,,,
330170802041,-4.065541,12.052503,#fb9a99,,,
330150630012,-3.5759203,9.645183,#a6cee3,,,
250173652021,3.8757107,4.222467,#fdb462,Framingham,Middlesex,
250092516001,-7.1314588,9.174047,#386cb0,Lawrence,Essex,
250173151001,-1.6887112,1.968057,#fdb462,Lowell,Middlesex,
250173211002,3.55505,4.408284,#fdb462,Framingham,Middlesex,
250214131001,9.458954,4.2966537,#7fc97f,,,
250173591002,-0.38564244,0.53125507,#fdb462,,,
250173685003,5.263865,0.57882994,#fdb462,Waltham,Middlesex,
250173161022,-1.0787894,0.94530886,#fdb462,,,
250173223003,3.1215715,4.716259,#fdb462,,,
250173372024,-2.3421707,-1.0350379,#fdb462,,,
250092171003,-7.118518,-0.8767042,#386cb0,Beverly,Essex,
250173531011,4.2272367,-3.2484934,#fdb462,Cambridge,Middlesex,
250173688002,5.4073777,0.39839393,#fdb462,Newton,Middlesex,
330170830022,-3.5520475,12.494638,#fb9a99,,,
250173748002,6.5129023,1.2816827,#fdb462,Newton,Middlesex,
250235081014,12.615216,9.49813,#ef3b2c,,,
250173509003,2.6193843,-2.8685935,#fdb462,Cambridge,Middlesex,
250214043021,6.0311975,2.7874577,#7fc97f,,,
250173419025,-1.8063314,-4.1480317,#fdb462,Revere,Suffolk,
250235612001,14.214649,9.848433,#ef3b2c,Bridgewater,Plymouth,
250092070001,-4.7606936,-2.9270294,#386cb0,Lynn,Essex,
250214135001,9.416672,4.4332457,#7fc97f,,,
250173541004,4.323001,-2.1200151,#fdb462,Cambridge,Middlesex,
250092532022,-6.9395833,8.238734,#386cb0,,,
250092173001,-6.8511696,-1.1247834,#386cb0,Beverly,Essex,
250214151024,14.440574,6.583455,#7fc97f,,,
250250303004,12.199196,-1.7383988,#662506,Boston,Suffolk,Downtown
250173162012,-1.1212655,0.7862902,#fdb462,,,
250173593005,-0.23164518,0.43917856,#fdb462,,,
250214224005,12.487998,7.239188,#7fc97f,Weymouth,Norfolk,
250092047012,-6.112463,-1.9561576,#386cb0,Salem,Essex,
330150035002,-5.6410313,11.122169,#a6cee3,,,
250250707001,11.670643,-0.8284822,#662506,Boston,Suffolk,South End
250173524001,3.912248,-3.370474,#fdb462,Cambridge,Middlesex,
250214021011,9.724556,3.0274396,#7fc97f,Boston,Suffolk,West Roxbury
250092601003,-5.523352,9.375887,#386cb0,Haverhill,Essex,
250235301001,13.155698,10.890711,#ef3b2c,,,
250251304022,9.506282,2.5125506,#662506,Boston,Suffolk,West Roxbury
250214042023,6.2739787,2.6162694,#7fc97f,,,
330151074001,-3.2654462,11.647892,#a6cee3,,,
250235202012,13.366204,8.448661,#ef3b2c,Weymouth,Norfolk,
250173395001,1.9101292,-3.1416872,#fdb462,Somerville,Middlesex,
330150630011,-3.7470388,9.635879,#a6cee3,,,
250092507001,-7.341018,9.422828,#386cb0,Lawrence,Essex,
250092603013,-5.288403,9.0175705,#386cb0,Haverhill,Essex,
250092043001,-6.3362694,-2.0379,#386cb0,Salem,Essex,
330150550022,-4.7471013,11.122356,#a6cee3,,,
250173681012,4.7120633,0.28635576,#fdb462,Waltham,Middlesex,
250173739001,7.750237,1.028711,#fdb462,Newton,Middlesex,
250235110002,15.1825075,8.286856,#ef3b2c,Brockton,Plymouth,
250235091021,12.886539,10.33837,#ef3b2c,,,
250092104004,-5.2081714,-1.811861,#386cb0,Peabody,Essex,
330150610013,-4.287487,10.941877,#a6cee3,,,
250214044005,5.92897,2.989511,#7fc97f,,,
250250909012,13.005434,1.12125,#662506,Boston,Suffolk,Dorchester
250235022001,12.811528,8.563736,#ef3b2c,,,
250250006023,8.18435,-0.8903817,#662506,Boston,Suffolk,Brighton
250214006002,8.810412,-0.17900127,#7fc97f,Boston,Suffolk,
330151041012,-5.218945,10.23413,#a6cee3,,,
250173241022,0.540998,3.3178346,#fdb462,,,
250092232001,-6.9995003,-0.003915027,#386cb0,,,
250173331001,-1.2151384,-0.35446826,#fdb462,Woburn,Middlesex,
250092523006,-6.756462,9.559839,#386cb0,Methuen,Essex,
250173215001,3.1874726,4.5846076,#fdb462,Marlborough,Middlesex,
250173351004,-2.9486032,-1.2102575,#fdb462,,,
250214180021,12.572,5.401596,#7fc97f,Braintree,Norfolk,
250214033001,6.652975,2.4373782,#7fc97f,,,
330150660003,-3.487685,10.424137,#a6cee3,,,
250173840021,5.286149,4.142662,#fdb462,Framingham,Middlesex,
330150650014,-3.4394245,10.377505,#a6cee3,,,
250250008032,8.945088,-1.0634263,#662506,Boston,Suffolk,Fenway
250235112001,15.045781,8.434382,#ef3b2c,Brockton,Plymouth,
250173731005,6.216671,0.2831859,#fdb462,Newton,Middlesex,
330170830021,-3.621185,12.551257,#fb9a99,,,
330151075003,-3.6119204,11.348227,#a6cee3,,,
250214197002,12.606627,6.544437,#7fc97f,Randolph,Norfolk,
250092173004,-7.220558,-0.88981044,#386cb0,Beverly,Essex,
250235031026,12.678931,9.145063,#ef3b2c,,,
250173251003,0.5602714,3.4855332,#fdb462,,,
250173547001,3.2583609,-2.6890914,#fdb462,Cambridge,Middlesex,
250235303002,13.022857,10.77037,#ef3b2c,,,
250173834003,5.1870255,4.2323766,#fdb462,Framingham,Middlesex,
250173105001,-1.4340688,2.8970957,#fdb462,Lowell,Middlesex,
250173681022,4.847539,0.405373,#fdb462,Waltham,Middlesex,
250214024001,9.72545,3.0530465,#7fc97f,,,
330151072002,-3.1119778,11.559997,#a6cee3,,,
250250102032,10.266015,-0.72462934,#662506,Boston,Suffolk,Fenway
250092601002,-5.4899287,9.362348,#386cb0,Haverhill,Essex,
250214203013,14.531592,7.73106,#7fc97f,Randolph,Norfolk,
330150692001,-3.0671778,11.645114,#a6cee3,,,
250092521013,-7.2056117,9.463544,#386cb0,Methuen,Essex,
250250008022,8.228276,-1.1520247,#662506,Boston,Suffolk,Allston
250235117021,15.571454,8.494126,#ef3b2c,Brockton,Plymouth,
250173163005,-1.0342996,0.973327,#fdb462,,,
250173837003,4.9836287,4.055947,#fdb462,Framingham,Middlesex,
250173385004,-0.9283551,-0.7046116,#fdb462,,,
250173413003,-0.80800664,-3.919053,#fdb462,Malden,Middlesex,
250173531012,4.1278887,-3.3755057,#fdb462,Cambridge,Middlesex,
250259817001,12.067612,-1.3176215,#662506,Boston,Suffolk,Downtown
250250305001,12.219805,-2.3299763,#662506,Boston,Suffolk,Downtown
330150660002,-3.3903277,10.685392,#a6cee3,,,
330150692002,-3.0483632,11.618835,#a6cee3,,,
250173212001,3.380983,4.5375004,#fdb462,Marlborough,Middlesex,
250235305005,13.131973,10.813038,#ef3b2c,,,
250092517002,-7.469505,8.953453,#386cb0,Lawrence,Essex,
250092173003,-7.0232654,-1.0889635,#386cb0,Beverly,Essex,
250173652011,4.2274284,4.03981,#fdb462,,,
250214101003,8.753386,5.3835907,#7fc97f,,,
250092061001,-4.8425508,-3.1935213,#386cb0,Lynn,Essex,
250092043003,-6.301082,-2.00146,#386cb0,Salem,Essex,
250173662021,4.428601,3.9774277,#fdb462,Framingham,Middlesex,
250092121003,-6.0126224,-0.7755646,#386cb0,Peabody,Essex,
250092214002,-7.726759,0.0061331033,#386cb0,Gloucester,Essex,
250173733003,6.3436527,0.6481755,#fdb462,Newton,Middlesex,
250173523001,3.759287,-3.4832027,#fdb462,Cambridge,Middlesex,
250173736002,8.07595,-0.17858662,#fdb462,Boston,Suffolk,Brighton
330151062004,-4.1879807,11.006796,#a6cee3,,,
250173101002,-1.4979045,2.4736588,#fdb462,Lowell,Middlesex,
250173631021,1.2725289,3.1424606,#fdb462,,,
250092602002,-5.3672132,9.281176,#386cb0,Haverhill,Essex,
250173883002,-1.3885282,2.7148411,#fdb462,Lowell,Middlesex,
250173835021,5.027767,4.1721125,#fdb462,Framingham,Middlesex,
250092068002,-4.8083916,-3.2145426,#386cb0,Lynn,Essex,
250092103003,-5.6584315,-1.217057,#386cb0,Peabody,Essex,
330150693002,-3.0057251,11.683695,#a6cee3,,,
250235423005,14.33245,11.005192,#ef3b2c,,,
250214132004,9.426686,4.353188,#7fc97f,,,
250173835011,5.036326,3.9763682,#fdb462,Framingham,Middlesex,
250173542002,4.589601,-1.7390294,#fdb462,Boston,Suffolk,Fenway
250092525023,-6.7300105,9.392027,#386cb0,Methuen,Essex,
250173382001,-0.99489814,-0.68737304,#fdb462,Woburn,Middlesex,
250173122004,-1.1557776,2.3150573,#fdb462,Lowell,Middlesex,
250173736003,6.7537746,1.0339478,#fdb462,Newton,Middlesex,
250173567023,0.4829368,-0.82335615,#fdb462,,,
250214198001,12.603109,6.3246884,#7fc97f,Braintree,Norfolk,
250092084001,-2.7254205,-3.5509942,#386cb0,,,
250092541002,-7.143151,8.302562,#386cb0,,,
250173106024,-1.7472669,2.9475088,#fdb462,Lowell,Middlesex,
250250102043,10.10756,-0.7361677,#662506,Boston,Suffolk,Jamaica Plain
250235081013,12.639999,9.350309,#ef3b2c,,,
250173584003,-0.1268349,0.0054243864,#fdb462,,,
250173322003,-1.1565013,0.21670192,#fdb462,,,
250250105001,11.075112,-0.75296146,#662506,Boston,Suffolk,Back Bay
250173154011,-1.8583122,1.238539,#fdb462,,,
250173224002,3.1674006,4.66249,#fdb462,,,
250173515002,3.168424,-3.539878,#fdb462,Cambridge,Middlesex,
250214135003,9.337718,4.3310037,#7fc97f,,,
330150650011,-3.4452434,10.384238,#a6cee3,,,
250173501043,2.7549033,-3.8960798,#fdb462,Boston,Suffolk,Charlestown
250092041022,-6.1136527,-2.1931293,#386cb0,Salem,Essex,
250251605021,-1.4875641,-5.9701366,#662506,Chelsea,Suffolk,
250173344005,-2.7177825,-0.649057,#fdb462,,,
250214002002,9.00794,-0.5499379,#7fc97f,,,
250092611021,-5.911478,9.209517,#386cb0,Haverhill,Essex,
250214203025,14.536826,7.6768637,#7fc97f,Randolph,Norfolk,
250092532023,-7.0656376,8.61401,#386cb0,Lawrence,Essex,
250250408013,3.6878507,-4.9141,#662506,Boston,Suffolk,Charlestown
330150697002,-3.0506752,11.551514,#a6cee3,,,
250173691004,5.2046313,0.055748776,#fdb462,Waltham,Middlesex,
250173743003,6.5130134,1.2592442,#fdb462,Newton,Middlesex,
330170845002,-4.200024,12.6402025,#fb9a99,,,
250173424003,-1.0518551,-5.0772896,#fdb462,Everett,Middlesex,
250214562002,14.719011,6.868768,#7fc97f,,,
250250103001,10.560111,-0.22540855,#662506,Boston,Suffolk,Jamaica Plain
250235061024,12.476158,9.560489,#ef3b2c,,,
330151062003,-4.2065425,11.000373,#a6cee3,,,
250251705011,-2.3594153,-5.756599,#662506,Revere,Suffolk,
250173831021,5.2679524,4.1710057,#fdb462,Framingham,Middlesex,
250092544023,-2.4626994,1.2085472,#386cb0,,,
250173826013,5.39822,3.5368402,#fdb462,,,
250250008025,8.812161,-0.997966,#662506,Boston,Suffolk,Allston
250173734002,6.449362,0.84987706,#fdb462,Newton,Middlesex,
250173833001,5.2780776,4.2566295,#fdb462,Framingham,Middlesex,
250214041002,6.317492,2.2385807,#7fc97f,Newton,Middlesex,
250173342003,-2.6902294,-0.52418184,#fdb462,,,
250173373002,-2.3842263,-1.0521262,#fdb462,,,
250214182002,12.498446,4.490854,#7fc97f,Quincy,Norfolk,
250250811001,10.507583,0.10393995,#662506,Boston,Suffolk,Jamaica Plain
250250008031,7.61028,-1.3895092,#662506,Boston,Suffolk,Fenway
250250101031,9.949826,-0.8514679,#662506,Boston,Suffolk,Fenway
250092544011,-7.0506105,8.157313,#386cb0,,,
330150550021,-4.712933,11.167738,#a6cee3,,,
250173118001,-0.9985328,2.4351203,#fdb462,Lowell,Middlesex,
250235081021,12.818035,9.257023,#ef3b2c,,,
250173373001,-2.4067802,-1.0724481,#fdb462,,,
250173631044,1.2755085,3.04236,#fdb462,,,
250250107013,11.198211,-1.0938344,#662506,Boston,Suffolk,Back Bay
250092542002,-7.068945,8.109332,#386cb0,,,
250173689011,5.065086,0.39126417,#fdb462,Waltham,Middlesex,
250250005024,7.9681125,-0.31888637,#662506,Boston,Suffolk,Brighton
250092114021,-6.4497213,-0.720787,#386cb0,,,
250235106001,15.624975,8.378808,#ef3b2c,Brockton,Plymouth,
250092215001,-7.7942076,0.05807475,#386cb0,Gloucester,Essex,
330150650013,-3.4344077,10.3058605,#a6cee3,,,
250092141002,-6.713046,-0.07607886,#386cb0,,,
330150034004,-5.5338,11.022242,#a6cee3,,,
